account_id,account_name,customer_key,industry,vertical,billing_street,billing_city,billing_state,billing_postal_code,account_type,annual_revenue,employees,created_date
ACC010706,Adrian Naser,10706,Kleingewerbe,Energy,SchillerWeg 91,Hamburg,North,20652,Interessent,2464935,10,2021-03-30
ACC010707,Ole Neuschäfer-Franke,10707,Kleingewerbe,Energy,WaldPlatz 80,Leipzig,East,04627,Partner,1591927,25,2022-06-26
ACC010708,Othmar Schweitzer,10708,Privatkunde,Energy,EichenGasse 105,Berlin,East,10684,Interessent,198337,1,2021-11-29
ACC010709,Michail Staude,10709,Privatkunde,Energy,BahnhofRing 27,Berlin,East,10322,Partner,432083,1,2023-06-12
ACC010710,Ingetraut Förster,10710,Privatkunde,Energy,WiesenStraße 56,Ingolstadt,South,85581,Interessent,315945,1,2022-05-21
ACC010711,Hermann Häring B.Eng.,10711,Kleingewerbe,Energy,WiesenPlatz 6,Köln,West,50681,Kunde,2488674,5,2022-09-02
ACC010712,Ing. Aleksandra Mohaupt,10712,Privatkunde,Energy,MarktStraße 88,Köln,West,50736,Interessent,62459,1,2022-10-26
ACC010713,Univ.Prof. Othmar Trub B.Sc.,10713,Privatkunde,Energy,MondAllee 75,Essen,West,45846,Partner,276517,1,2021-07-30
ACC010714,Herr Raphael Kuhl MBA.,10714,Privatkunde,Energy,BrunnenStraße 74,Leipzig,East,04686,Partner,412121,1,2020-05-22
ACC010715,Aurelia Segebahn,10715,Privatkunde,Energy,EichenPlatz 129,Köln,West,50203,Partner,252308,1,2022-12-31
ACC010716,Gesche Hölzenbecher,10716,Privatkunde,Energy,KirchPlatz 81,Berlin,East,10928,Partner,260497,1,2021-03-09
ACC010717,Harold Misicher B.Sc.,10717,Privatkunde,Energy,WiesenRing 120,Augsburg,South,86228,Interessent,43384,1,2020-09-08
ACC010718,Hanny Nerger,10718,Privatkunde,Energy,MozartAllee 18,Düsseldorf,West,40201,Partner,256924,1,2021-06-06
ACC010719,Kunigunde Beier,10719,Kleingewerbe,Energy,BrunnenRing 145,Bremen,North,28273,Partner,1723883,50,2022-08-16
ACC010720,Dipl.-Ing. Kata Pieper,10720,Privatkunde,Energy,MarktWeg 116,Braunschweig,North,38263,Partner,175775,1,2023-06-10
ACC010721,Dipl.-Ing. Gundula Bohnbach,10721,Privatkunde,Energy,HeideAllee 82,Karlsruhe,South,76565,Kunde,444521,1,2020-08-15
ACC010722,Olivia Noack,10722,Privatkunde,Energy,BrunnenAllee 3,Hamburg,North,20149,Partner,40556,1,2022-06-19
ACC010723,August Löffler,10723,Privatkunde,Energy,SchulWeg 97,Hannover,North,30800,Kunde,91410,1,2020-01-18
ACC010724,Gisela Losekann,10724,Privatkunde,Energy,GoetheRing 130,Nürnberg,South,90240,Kunde,275996,1,2023-05-17
ACC010725,Hanno Staude,10725,Privatkunde,Energy,MozartStraße 146,Berlin,East,10754,Kunde,404831,1,2021-01-05
ACC010726,Kobelt,10726,Kleingewerbe,Energy,BrunnenWeg 5,Würzburg,South,97208,Kunde,3603326,5,2021-08-03
ACC010727,Daria Jähn-Hering,10727,Privatkunde,Energy,EichenWeg 100,Köln,West,50347,Interessent,499177,1,2022-07-15
ACC010728,Janko Biggen,10728,Privatkunde,Energy,RathausPlatz 107,Nürnberg,South,90643,Partner,374665,1,2022-03-11
ACC010729,Sölzer,10729,Gewerbekunde,Energy,SchillerAllee 62,München,South,80685,Interessent,1848859,10,2021-08-16
ACC010730,Delia Schacht B.A.,10730,Privatkunde,Energy,GoetheRing 4,Potsdam,East,14360,Kunde,43408,1,2020-04-14
ACC010731,Osman Beckmann,10731,Privatkunde,Energy,TannenPlatz 147,Osnabrück,North,49156,Kunde,352928,1,2023-01-13
ACC010732,Keudel GmbH & Co. OHG,10732,Kleingewerbe,Energy,BirkenAllee 98,München,South,80870,Partner,4994903,50,2023-12-17
ACC010733,Hiltrud Kabus,10733,Privatkunde,Energy,HauptPlatz 114,Düsseldorf,West,40114,Interessent,320151,1,2020-12-02
ACC010734,Ernst-Dieter Winkler MBA.,10734,Gewerbekunde,Energy,BahnhofWeg 44,Duisburg,West,47519,Kunde,2225474,5,2021-06-19
ACC010735,Dipl.-Ing. Reinhilde Hendriks B.Sc.,10735,Privatkunde,Energy,SonnenRing 119,Wuppertal,West,42205,Partner,386721,1,2021-12-17
ACC010736,Gute,10736,Kleingewerbe,Energy,WiesenPlatz 59,Hamburg,North,20644,Kunde,2925219,25,2021-06-05
ACC010737,Hans-Henning Oderwald,10737,Privatkunde,Energy,GoetheAllee 66,Duisburg,West,47855,Interessent,357381,1,2023-04-18
ACC010738,Frau Lilian Zänker B.A.,10738,Privatkunde,Energy,SonnenGasse 87,Bochum,West,44749,Interessent,28283,1,2023-05-09
ACC010739,Frau Gundi Holzapfel,10739,Privatkunde,Energy,BirkenStraße 111,Nürnberg,South,90349,Interessent,268619,1,2020-09-28
ACC010740,Univ.Prof. Carmine Aumann B.Sc.,10740,Privatkunde,Energy,KirchStraße 1,Kiel,North,24523,Partner,18218,1,2023-03-25
ACC010741,Hesse OHG mbH,10741,Gewerbekunde,Energy,SchillerAllee 49,Essen,West,45725,Kunde,304008,10,2020-05-28
ACC010742,Christian Köster,10742,Privatkunde,Energy,HauptGasse 107,Bonn,West,53826,Partner,416357,1,2023-08-09
ACC010743,Gerlinde Jungfer,10743,Privatkunde,Energy,SonnenStraße 115,Augsburg,South,86728,Partner,56277,1,2023-12-28
ACC010744,Mattias Bohlander,10744,Privatkunde,Energy,SonnenWeg 9,Berlin,East,10346,Partner,43815,1,2023-09-14
ACC010745,Ewa Schäfer,10745,Privatkunde,Energy,BrunnenGasse 131,Berlin,East,10207,Kunde,370597,1,2021-01-24
ACC010746,Janusz Weinhage,10746,Privatkunde,Energy,GoethePlatz 6,Bonn,West,53725,Partner,297767,1,2023-02-23
ACC010747,Meik Rose,10747,Privatkunde,Energy,GoetheRing 17,Düsseldorf,West,40311,Interessent,90945,1,2023-01-10
ACC010748,Karlheinz Oderwald MBA.,10748,Kleingewerbe,Energy,MarktRing 26,München,South,80948,Partner,1389297,25,2020-11-01
ACC010749,Mielcarek,10749,Kleingewerbe,Energy,GoetheStraße 107,Wuppertal,West,42611,Interessent,4714812,25,2020-04-01
ACC010750,Pölitz GmbH & Co. OHG,10750,Kleingewerbe,Energy,BeethovenAllee 136,Wolfsburg,North,38736,Interessent,4580750,5,2023-01-27
ACC010751,Dr. Francoise Kostolzin B.Sc.,10751,Kleingewerbe,Energy,HeideWeg 102,Hamburg,North,20651,Partner,3278095,10,2020-03-05
ACC010752,Hamann Aumann AG & Co. OHG,10752,Kleingewerbe,Energy,GoetheStraße 89,Bonn,West,53853,Kunde,1913012,25,2021-08-09
ACC010753,Elfi Putz,10753,Privatkunde,Energy,SternRing 109,Kiel,North,24916,Kunde,160060,1,2020-08-03
ACC010754,Wirth OHG mbH,10754,Gewerbekunde,Energy,MozartGasse 82,Karlsruhe,South,76525,Kunde,2271095,100,2022-12-01
ACC010755,Alex Becker,10755,Privatkunde,Energy,HauptAllee 77,Augsburg,South,86225,Kunde,220054,1,2020-02-19
ACC010756,Fritz Hauffer,10756,Privatkunde,Energy,GoetheStraße 92,Berlin,East,10312,Partner,3253,1,2023-07-02
ACC010757,Franke Schmiedecke GmbH,10757,Gewerbekunde,Energy,WiesenAllee 36,Karlsruhe,South,76534,Partner,3956464,25,2021-03-15
ACC010758,Hecker,10758,Kleingewerbe,Energy,HeidePlatz 146,Jena,East,07556,Partner,3090710,50,2022-07-22
ACC010759,Ismail Süßebier,10759,Kleingewerbe,Energy,SchulRing 45,Stuttgart,South,70615,Partner,4515012,50,2023-07-13
ACC010760,Aysel Mangold,10760,Kleingewerbe,Energy,EichenPlatz 109,Berlin,East,10377,Kunde,192741,100,2020-09-17
ACC010761,Ing. Emilie Lehmann,10761,Privatkunde,Energy,ParkStraße 54,Düsseldorf,West,40664,Kunde,94935,1,2022-05-05
ACC010762,Carmen Peukert-Scholl,10762,Privatkunde,Energy,GoetheAllee 92,München,South,80596,Interessent,183479,1,2023-04-16
ACC010763,Univ.Prof. Cosima Klemt B.Sc.,10763,Privatkunde,Energy,HauptGasse 121,Bochum,West,44619,Partner,254194,1,2021-09-29
ACC010764,Carolina Fiebig-Kallert,10764,Privatkunde,Energy,KirchPlatz 4,Ingolstadt,South,85800,Kunde,98629,1,2023-03-01
ACC010765,Henning Wulff-Junken,10765,Kleingewerbe,Energy,LindenStraße 39,Dresden,East,01908,Partner,3560320,25,2021-11-07
ACC010766,Ann-Kathrin Adolph-Gehringer,10766,Privatkunde,Energy,EichenGasse 89,Cottbus,East,03377,Interessent,423845,1,2020-10-04
ACC010767,Faruk Bender-Ehlert,10767,Privatkunde,Energy,WiesenRing 67,Hamburg,North,20357,Kunde,425191,1,2021-01-30
ACC010768,Ing. Ali Köhler MBA.,10768,Privatkunde,Energy,SchillerRing 100,Nürnberg,South,90765,Kunde,20179,1,2020-05-02
ACC010769,Inken Dobes B.A.,10769,Privatkunde,Energy,ParkWeg 95,Düsseldorf,West,40187,Partner,226313,1,2021-11-09
ACC010770,Budig Sorgatz GmbH,10770,Gewerbekunde,Energy,MondPlatz 111,Karlsruhe,South,76163,Kunde,1259512,10,2023-03-24
ACC010771,Sandor Hesse,10771,Privatkunde,Energy,MozartAllee 54,Karlsruhe,South,76396,Kunde,57849,1,2020-06-07
ACC010772,Viktor Plath,10772,Kleingewerbe,Energy,TannenAllee 117,Dortmund,West,44449,Partner,3159421,50,2023-04-18
ACC010773,Prof. Thilo Aumann,10773,Privatkunde,Energy,BahnhofStraße 81,Hamburg,North,20962,Interessent,443877,1,2023-11-25
ACC010774,Annegret Lehmann,10774,Privatkunde,Energy,EichenPlatz 14,Köln,West,50544,Interessent,463997,1,2020-07-07
ACC010775,Hülya Beyer-Tröst,10775,Privatkunde,Energy,SchulRing 134,Berlin,East,10746,Partner,278103,1,2021-04-29
ACC010776,Silvio Girschner,10776,Privatkunde,Energy,SeeWeg 128,Hannover,North,30667,Partner,34665,1,2023-03-19
ACC010777,Klaus Eckbauer MBA.,10777,Privatkunde,Energy,BergAllee 97,Chemnitz,East,09943,Interessent,74540,1,2021-06-02
ACC010778,Patricia Hofmann,10778,Privatkunde,Energy,SternStraße 15,Münster,West,48945,Kunde,391305,1,2023-02-26
ACC010779,Univ.Prof. Lotte Beer MBA.,10779,Privatkunde,Energy,MozartWeg 43,München,South,80525,Partner,329753,1,2022-10-10
ACC010780,Hartmuth Carsten B.Eng.,10780,Privatkunde,Energy,BergWeg 71,Hannover,North,30836,Kunde,497547,1,2021-03-24
ACC010781,Hüseyin Krein-Schmidtke,10781,Privatkunde,Energy,MozartStraße 78,Halle,East,06659,Kunde,449722,1,2020-02-06
ACC010782,Sandra Rohleder,10782,Privatkunde,Energy,SchulGasse 20,Münster,West,48854,Partner,223638,1,2021-07-10
ACC010783,Felizitas Jähn,10783,Privatkunde,Energy,MarktRing 73,Bremen,North,28997,Partner,415987,1,2023-07-19
ACC010784,Ahmet Fiebig-Freudenberger,10784,Privatkunde,Energy,GoetheRing 136,Hamburg,North,20919,Kunde,202020,1,2020-08-25
ACC010785,Martina Röhricht,10785,Privatkunde,Energy,WiesenPlatz 101,Kiel,North,24529,Interessent,219624,1,2023-11-29
ACC010786,Fedor Reising-Ring,10786,Privatkunde,Energy,HauptGasse 110,Hamburg,North,20207,Interessent,241745,1,2023-01-07
ACC010787,Corina Ullrich-Boucsein,10787,Privatkunde,Energy,LindenPlatz 81,Berlin,East,10170,Interessent,27459,1,2022-05-26
ACC010788,Dipl.-Ing. Erik Misicher B.Sc.,10788,Privatkunde,Energy,MarktRing 27,Hamburg,North,20345,Partner,117475,1,2020-02-05
ACC010789,Grit Berger,10789,Privatkunde,Energy,TannenRing 141,Nürnberg,South,90941,Kunde,369105,1,2021-01-22
ACC010790,Herr Severin Dörschner B.Sc.,10790,Privatkunde,Energy,BeethovenWeg 132,Nürnberg,South,90716,Kunde,84924,1,2021-04-09
ACC010791,Hans-Hermann Stiebitz-Kramer,10791,Privatkunde,Energy,SchillerAllee 63,Köln,West,50137,Interessent,464872,1,2022-06-18
ACC010792,Veit Hesse,10792,Privatkunde,Energy,SchulWeg 103,Braunschweig,North,38297,Partner,140531,1,2021-09-10
ACC010793,Lambert Wiek,10793,Kleingewerbe,Energy,BahnhofGasse 68,Berlin,East,10762,Interessent,1262038,10,2022-01-02
ACC010794,Univ.Prof. Kemal Lange B.Sc.,10794,Privatkunde,Energy,BahnhofStraße 44,Nürnberg,South,90431,Kunde,441710,1,2021-10-03
ACC010795,Anni Barth-Hettner,10795,Privatkunde,Energy,ParkPlatz 23,Düsseldorf,West,40576,Kunde,239914,1,2022-07-17
ACC010796,Ute Zänker B.Sc.,10796,Privatkunde,Energy,WaldAllee 106,Hamburg,North,20944,Partner,362783,1,2021-12-30
ACC010797,Selim Dobes,10797,Privatkunde,Energy,BrunnenStraße 37,Köln,West,50562,Interessent,70515,1,2021-06-19
ACC010798,Patric Jopich-Kostolzin,10798,Privatkunde,Energy,RosenStraße 139,Braunschweig,North,38820,Interessent,392543,1,2020-04-12
ACC010799,Till Jähn-van der Dussen,10799,Kleingewerbe,Energy,KirchAllee 116,Regensburg,South,93889,Partner,2350077,50,2023-11-28
ACC010800,Dipl.-Ing. Kristina Rohleder B.A.,10800,Privatkunde,Energy,HauptGasse 40,München,South,80232,Partner,368989,1,2023-10-09
ACC010801,Annamaria Bien,10801,Privatkunde,Energy,SchulGasse 8,Berlin,East,10134,Kunde,421248,1,2021-05-06
ACC010802,Ing. Arnold Holt B.Sc.,10802,Privatkunde,Energy,BlumenAllee 18,Hamburg,North,20563,Kunde,441155,1,2020-11-28
ACC010803,Piotr Bohnbach B.Sc.,10803,Privatkunde,Energy,BergWeg 57,Kiel,North,24821,Kunde,372741,1,2023-04-13
ACC010804,Wieslaw Rörricht,10804,Privatkunde,Energy,EichenAllee 78,Köln,West,50134,Partner,267918,1,2020-10-13
ACC010805,Gerolf Anders,10805,Privatkunde,Energy,HauptGasse 99,Augsburg,South,86124,Kunde,304124,1,2020-10-21
ACC010806,Caspar Thanel Stiftung & Co. KG,10806,Kleingewerbe,Energy,HauptStraße 131,Dortmund,West,44662,Interessent,1973899,100,2023-02-15
ACC010807,Franke GmbH,10807,Kleingewerbe,Energy,BeethovenPlatz 84,Münster,West,48103,Interessent,4593731,50,2021-10-14
ACC010808,Helge Schaaf,10808,Privatkunde,Energy,BeethovenWeg 138,Dortmund,West,44280,Partner,11328,1,2022-12-11
ACC010809,Gero Jockel,10809,Privatkunde,Energy,MarktAllee 49,Berlin,East,10195,Kunde,173854,1,2023-09-24
ACC010810,Ana Paffrath B.Eng.,10810,Privatkunde,Energy,MozartStraße 147,Hamburg,North,20371,Partner,289585,1,2022-06-12
ACC010811,Frau Leila Weinhage,10811,Privatkunde,Energy,WiesenWeg 12,Hamburg,North,20374,Interessent,242975,1,2020-01-17
ACC010812,Reingard Biggen,10812,Privatkunde,Energy,SonnenRing 120,Berlin,East,10291,Interessent,444324,1,2020-02-11
ACC010813,Metz Ditschlerin GmbH,10813,Kleingewerbe,Energy,BeethovenGasse 23,Freiburg,South,79210,Kunde,1306751,50,2023-09-12
ACC010814,Paffrath,10814,Gewerbekunde,Energy,WiesenGasse 41,Köln,West,50780,Kunde,2490823,25,2020-09-07
ACC010815,Kata Hahn B.Sc.,10815,Privatkunde,Energy,LindenRing 88,Bochum,West,44884,Partner,132579,1,2021-11-30
ACC010816,Eckart Döhn,10816,Privatkunde,Energy,MozartStraße 111,Berlin,East,10442,Kunde,80022,1,2022-06-24
ACC010817,Klapp Wiek GmbH,10817,Kleingewerbe,Energy,SchulWeg 49,Berlin,East,10549,Kunde,2000630,50,2020-09-06
ACC010818,Jopich Mühle AG & Co. KG,10818,Gewerbekunde,Energy,SchulGasse 143,München,South,80995,Partner,1155595,25,2023-08-22
ACC010819,Heribert Junken-Speer,10819,Privatkunde,Energy,SonnenGasse 126,Essen,West,45340,Kunde,310563,1,2021-06-19
ACC010820,Prof. Elzbieta Zobel B.Sc.,10820,Privatkunde,Energy,WiesenStraße 90,Hamburg,North,20117,Interessent,323051,1,2020-12-29
ACC010821,Miroslawa Heuser B.Sc.,10821,Privatkunde,Energy,HauptGasse 95,Leipzig,East,04623,Kunde,409902,1,2020-05-22
ACC010822,Hamann GmbH & Co. KG,10822,Kleingewerbe,Energy,BeethovenAllee 17,Dresden,East,01569,Partner,3450526,25,2022-03-25
ACC010823,Ella Schönland,10823,Privatkunde,Energy,BrunnenAllee 95,Duisburg,West,47764,Kunde,249520,1,2023-04-27
ACC010824,Salz,10824,Kleingewerbe,Energy,MondWeg 74,Berlin,East,10411,Kunde,2290065,50,2022-12-02
ACC010825,Pruschke,10825,Gewerbekunde,Energy,SchulWeg 20,Hannover,North,30301,Partner,2852163,100,2021-10-20
ACC010826,Adelinde Schleich B.A.,10826,Privatkunde,Energy,HauptAllee 78,Hannover,North,30660,Interessent,209392,1,2021-08-11
ACC010827,Prof. Bernt Trommler B.A.,10827,Privatkunde,Energy,RosenAllee 71,Nürnberg,South,90502,Interessent,435089,1,2023-05-24
ACC010828,Nelli Schmiedecke-Hövel,10828,Privatkunde,Energy,HeideRing 35,Berlin,East,10612,Kunde,282210,1,2022-04-15
ACC010829,Dogan Schuchhardt,10829,Privatkunde,Energy,LindenAllee 120,Hamburg,North,20558,Kunde,357367,1,2022-03-25
ACC010830,Jacob Boucsein AG,10830,Kleingewerbe,Energy,RosenWeg 126,Hamburg,North,20492,Partner,3805201,50,2021-01-24
ACC010831,Albina Hauffer-Geisel,10831,Privatkunde,Energy,MondAllee 147,Berlin,East,10718,Interessent,168180,1,2022-02-24
ACC010832,Dipl.-Ing. Gina Heintze,10832,Privatkunde,Energy,ParkAllee 148,Nürnberg,South,90496,Interessent,53239,1,2021-09-03
ACC010833,Nikola Seidel,10833,Privatkunde,Energy,SonnenGasse 148,Nürnberg,South,90356,Kunde,438698,1,2022-10-25
ACC010834,Halil Niemeier,10834,Gewerbekunde,Energy,HeideGasse 113,Erfurt,East,99195,Interessent,3866909,100,2021-10-17
ACC010835,Eileen Christoph-Stolze,10835,Privatkunde,Energy,SchillerPlatz 145,Hamburg,North,20318,Kunde,354793,1,2022-01-29
ACC010836,Artur Bauer,10836,Privatkunde,Energy,HeideAllee 99,Essen,West,45789,Interessent,216674,1,2021-02-28
ACC010837,Schleich,10837,Kleingewerbe,Energy,MondAllee 103,München,South,80814,Interessent,2179950,5,2021-02-26
ACC010838,Mareen Kade-Hübel,10838,Privatkunde,Energy,MozartAllee 81,München,South,80181,Kunde,222928,1,2021-12-12
ACC010839,Frau Centa Jungfer,10839,Privatkunde,Energy,WiesenWeg 118,Berlin,East,10850,Kunde,310515,1,2022-06-25
ACC010840,Kroker AG,10840,Kleingewerbe,Energy,WiesenGasse 80,Augsburg,South,86739,Partner,448152,10,2023-12-17
ACC010841,Ute Hövel-Bärer,10841,Privatkunde,Energy,RathausAllee 71,Freiburg,South,79695,Partner,62728,1,2023-11-30
ACC010842,Holt GmbH & Co. KG,10842,Gewerbekunde,Energy,HeideAllee 70,Düsseldorf,West,40733,Interessent,3314654,5,2021-05-22
ACC010843,Walburga Pölitz,10843,Privatkunde,Energy,SchillerAllee 4,München,South,80277,Kunde,273324,1,2022-04-01
ACC010844,Irmi Scheuermann-Jacob,10844,Privatkunde,Energy,BlumenAllee 144,Hannover,North,30711,Interessent,442078,1,2020-02-17
ACC010845,Pauline Schuster-Schuster,10845,Privatkunde,Energy,TannenAllee 2,Stuttgart,South,70949,Partner,431295,1,2023-12-10
ACC010846,Josefa Herrmann,10846,Privatkunde,Energy,WaldPlatz 109,Berlin,East,10719,Partner,204792,1,2021-11-10
ACC010847,Horst Aumann,10847,Privatkunde,Energy,HauptStraße 78,Wuppertal,West,42847,Kunde,250791,1,2020-02-11
ACC010848,Hentschel,10848,Gewerbekunde,Energy,BahnhofRing 4,Aachen,West,52985,Interessent,1244183,25,2023-09-04
ACC010849,Rosalie Döring-Barth,10849,Privatkunde,Energy,BeethovenAllee 147,Dortmund,West,44115,Kunde,2732,1,2023-07-03
ACC010850,Meyer e.V.,10850,Gewerbekunde,Energy,WiesenPlatz 69,Duisburg,West,47716,Partner,4766530,50,2022-06-16
ACC010851,Adeline Weller B.Sc.,10851,Privatkunde,Energy,WaldStraße 95,Stuttgart,South,70445,Kunde,282772,1,2022-08-14
ACC010852,Neureuther Wieloch GbR,10852,Kleingewerbe,Energy,BlumenPlatz 36,Hamburg,North,20706,Kunde,428436,50,2021-02-03
ACC010853,Ing. Lena Jessel B.A.,10853,Privatkunde,Energy,BrunnenGasse 35,Wuppertal,West,42135,Interessent,322511,1,2023-06-21
ACC010854,Ryszard Beier MBA.,10854,Privatkunde,Energy,BrunnenPlatz 59,München,South,80866,Kunde,487580,1,2022-01-12
ACC010855,Bertold Briemer,10855,Privatkunde,Energy,ParkGasse 47,Berlin,East,10685,Interessent,69557,1,2023-12-28
ACC010856,Ayten Ruppersberger MBA.,10856,Privatkunde,Energy,WaldAllee 118,Berlin,East,10520,Partner,317573,1,2021-12-27
ACC010857,Alfred Holsten,10857,Privatkunde,Energy,TannenPlatz 94,Berlin,East,10710,Kunde,320271,1,2022-09-02
ACC010858,Detlef Davids,10858,Privatkunde,Energy,SeeWeg 146,Essen,West,45791,Kunde,92750,1,2022-11-20
ACC010859,Hörle Hornig AG,10859,Kleingewerbe,Energy,SeeAllee 11,Berlin,East,10452,Kunde,229505,100,2020-08-06
ACC010860,Gerdi Scheel,10860,Privatkunde,Energy,BeethovenRing 21,Karlsruhe,South,76819,Kunde,487232,1,2021-05-14
ACC010861,Dipl.-Ing. Ernestine Heidrich,10861,Privatkunde,Energy,KirchRing 51,Berlin,East,10151,Interessent,448823,1,2023-07-11
ACC010862,Dr. Meik Speer B.Eng.,10862,Privatkunde,Energy,TannenAllee 35,Ulm,South,89508,Partner,112082,1,2021-01-19
ACC010863,Univ.Prof. Ursel Karz,10863,Privatkunde,Energy,GoethePlatz 59,Hannover,North,30868,Partner,337864,1,2022-04-17
ACC010864,Verena Fritsch,10864,Privatkunde,Energy,BirkenWeg 106,Berlin,East,10673,Interessent,432717,1,2023-03-23
ACC010865,Prof. Bert Naser B.Sc.,10865,Privatkunde,Energy,HauptStraße 62,Leipzig,East,04817,Interessent,445697,1,2020-02-27
ACC010866,Ottmar Heintze B.Eng.,10866,Privatkunde,Energy,BlumenStraße 71,Ulm,South,89413,Interessent,149897,1,2023-05-11
ACC010867,Herr Thaddäus Wernecke B.Sc.,10867,Privatkunde,Energy,SchillerStraße 111,Leipzig,East,04232,Interessent,425594,1,2020-05-19
ACC010868,Lucie Täsche,10868,Privatkunde,Energy,SonnenStraße 14,Osnabrück,North,49362,Interessent,475947,1,2022-06-05
ACC010869,Dipl.-Ing. Luis Kusch,10869,Privatkunde,Energy,RathausGasse 12,Braunschweig,North,38398,Partner,462128,1,2022-03-05
ACC010870,Dietlind Tschentscher,10870,Privatkunde,Energy,BahnhofRing 43,Dortmund,West,44802,Partner,154860,1,2021-11-26
ACC010871,Milka Dowerg-Warmer,10871,Privatkunde,Energy,BeethovenPlatz 22,Hamburg,North,20601,Kunde,467783,1,2023-05-11
ACC010872,Univ.Prof. Sara Meyer B.A.,10872,Privatkunde,Energy,SternPlatz 31,Hannover,North,30232,Interessent,458371,1,2021-01-23
ACC010873,Henry Hande,10873,Privatkunde,Energy,MarktStraße 65,München,South,80146,Partner,39701,1,2022-01-15
ACC010874,Jähn,10874,Kleingewerbe,Energy,HeideStraße 3,Hamburg,North,20150,Partner,3890702,50,2023-10-09
ACC010875,Täsche Förster GbR,10875,Gewerbekunde,Energy,MozartAllee 67,Aachen,West,52139,Kunde,190791,100,2021-01-01
ACC010876,Univ.Prof. Mirja Flantz B.A.,10876,Privatkunde,Energy,SchillerGasse 142,Leipzig,East,04621,Partner,35447,1,2020-11-05
ACC010877,Siegrid Putz,10877,Privatkunde,Energy,ParkPlatz 73,Bochum,West,44677,Kunde,353333,1,2020-08-05
ACC010878,Simone Jüttner-Speer,10878,Privatkunde,Energy,MozartPlatz 149,Stuttgart,South,70747,Kunde,242486,1,2021-03-06
ACC010879,Scholtz AG & Co. KG,10879,Kleingewerbe,Energy,MondAllee 100,Hamburg,North,20491,Partner,893266,25,2020-01-12
ACC010880,Univ.Prof. Rosel Kraushaar MBA.,10880,Privatkunde,Energy,MondGasse 21,Nürnberg,South,90625,Partner,455185,1,2020-02-23
ACC010881,Francesco Tintzmann,10881,Privatkunde,Energy,WiesenPlatz 98,Duisburg,West,47656,Partner,84982,1,2022-02-03
ACC010882,Vincenzo Hendriks,10882,Privatkunde,Energy,WaldAllee 23,Köln,West,50503,Interessent,372053,1,2021-08-05
ACC010883,Leokadia Gute,10883,Gewerbekunde,Energy,SchulAllee 76,München,South,80808,Interessent,2479032,10,2023-03-31
ACC010884,Timo Wieloch,10884,Privatkunde,Energy,KirchAllee 29,Düsseldorf,West,40522,Interessent,315598,1,2023-01-04
ACC010885,Prof. Hedda Mans B.Sc.,10885,Privatkunde,Energy,BeethovenStraße 79,Berlin,East,10578,Interessent,466556,1,2020-12-27
ACC010886,Frau Gretl Knappe,10886,Privatkunde,Energy,BeethovenPlatz 13,Hamburg,North,20433,Kunde,149349,1,2021-07-04
ACC010887,Ignaz Hein,10887,Privatkunde,Energy,GoetheWeg 65,München,South,80329,Kunde,478711,1,2022-07-18
ACC010888,Misicher Schlosser AG & Co. KG,10888,Kleingewerbe,Energy,BeethovenStraße 122,Hamburg,North,20724,Partner,1296613,5,2023-12-12
