customer_key,customer_name,customer_type,housing_type,vertical,address,city,state,zip,region_key
7504,Jurij Scheibe,Privatkunde,Mehrfamilienhaus,Energy,RathausRing 84,Duisburg,West,47510,402
7505,Univ.Prof. Karla Hoffmann,Privatkunde,Einfamilienhaus,Energy,LindenStraße 102,Köln,West,50581,402
7506,Christel Siering,Privatkunde,Reihenhaus,Energy,HauptGasse 61,Wuppertal,West,42824,402
7507,Hedda Hofmann,Privatkunde,Wohnung,Energy,TalStraße 111,Hamburg,North,20384,400
7508,Ludmilla Weitzel,Privatkunde,Einfamilienhaus,Energy,TalStraße 114,Hamburg,North,20738,400
7509,Schmiedecke,Kleingewerbe,Gewerbeimmobilie,Energy,BrunnenStraße 139,München,South,80491,401
7510,Liane Koch II MBA.,Privatkunde,Einfamilienhaus,Energy,SternAllee 137,Augsburg,South,86300,401
7511,Prof. Ullrich Koch II,Privatkunde,Wohnung,Energy,RathausPlatz 86,Köln,West,50362,402
7512,Ing. Magrit Tröst B.Eng.,Privatkunde,Reihenhaus,Energy,WaldStraße 38,Erfurt,East,99887,403
7513,Wilfried Pohl-Weihmann,Privatkunde,Einfamilienhaus,Energy,ParkGasse 143,Berlin,East,10994,403
7514,Siegmund Scheel,Privatkunde,Einfamilienhaus,Energy,BahnhofStraße 119,Karlsruhe,South,76140,401
7515,Dietrich Fechner,Privatkunde,Wohnung,Energy,SchillerPlatz 109,Düsseldorf,West,40231,402
7516,Heinz-Werner Weinhage,Privatkunde,Mehrfamilienhaus,Energy,BergStraße 22,Augsburg,South,86762,401
7517,Monja Renner B.Sc.,Privatkunde,Einfamilienhaus,Energy,SchulPlatz 108,Bochum,West,44200,402
7518,Georgios Rädel-Reuter,Privatkunde,Reihenhaus,Energy,WaldAllee 80,Magdeburg,East,39229,403
7519,Marcus Schlosser MBA.,Kleingewerbe,Mehrfamilienhaus,Energy,BirkenGasse 36,Stuttgart,South,70923,401
7520,Herwig Austermühle,Kleingewerbe,Reihenhaus,Energy,TannenAllee 77,Dresden,East,01995,403
7521,Weitzel Salz GmbH & Co. OHG,Gewerbekunde,Gewerbeimmobilie,Energy,HeideAllee 23,München,South,80709,401
7522,Hesse Jüttner e.V.,Kleingewerbe,Wohnung,Energy,GoetheGasse 68,München,South,80128,401
7523,Rico Hethur,Privatkunde,Einfamilienhaus,Energy,SonnenAllee 80,Duisburg,West,47976,402
7524,Heini Oestrovsky B.A.,Privatkunde,Reihenhaus,Energy,BrunnenStraße 108,Köln,West,50457,402
7525,Karola Döhn-Carsten,Privatkunde,Wohnung,Energy,HeideGasse 56,Ingolstadt,South,85913,401
7526,van der Dussen AG & Co. OHG,Kleingewerbe,Einfamilienhaus,Energy,MarktGasse 103,Bochum,West,44597,402
7527,Eggert Rädel,Privatkunde,Einfamilienhaus,Energy,HauptWeg 27,München,South,80957,401
7528,Nina Lübs,Privatkunde,Reihenhaus,Energy,MarktAllee 143,Berlin,East,10167,403
7529,Reimer Butte,Privatkunde,Einfamilienhaus,Energy,ParkPlatz 141,Hamburg,North,20339,400
7530,Prof. Ismail Renner B.Sc.,Privatkunde,Wohnung,Energy,BlumenRing 13,München,South,80995,401
7531,Victoria Kallert,Privatkunde,Einfamilienhaus,Energy,WiesenPlatz 107,Hamburg,North,20275,400
7532,Tibor Barkholz,Privatkunde,Reihenhaus,Energy,RathausStraße 22,Osnabrück,North,49572,400
7533,Herr Helge Mosemann,Privatkunde,Reihenhaus,Energy,TannenRing 18,Erfurt,East,99957,403
7534,Hans-Georg Jopich,Gewerbekunde,Gewerbeimmobilie,Energy,TannenGasse 67,Berlin,East,10239,403
7535,Römer GmbH & Co. KG,Kleingewerbe,Einfamilienhaus,Energy,BrunnenRing 33,Halle,East,06318,403
7536,Prof. Daria Hartung,Privatkunde,Wohnung,Energy,BahnhofStraße 43,Hannover,North,30432,400
7537,Anny Schottin,Privatkunde,Wohnung,Energy,BlumenPlatz 121,Dresden,East,01851,403
7538,Natalja Pärtzelt,Privatkunde,Mehrfamilienhaus,Energy,SternAllee 57,Freiburg,South,79338,401
7539,Pietro Ullmann,Privatkunde,Wohnung,Energy,EichenAllee 107,Hamburg,North,20281,400
7540,Wenke Weiß B.Sc.,Privatkunde,Reihenhaus,Energy,LindenGasse 28,Erfurt,East,99895,403
7541,Cosima Eberth,Gewerbekunde,Gewerbeimmobilie,Energy,MarktAllee 145,Essen,West,45254,402
7542,Alexa Weinhold-Weinhage,Privatkunde,Mehrfamilienhaus,Energy,RathausAllee 94,Hamburg,North,20633,400
7543,Burghard Ruppert,Privatkunde,Wohnung,Energy,LindenGasse 13,München,South,80312,401
7544,Prof. Arnulf Atzler B.A.,Privatkunde,Mehrfamilienhaus,Energy,SternRing 12,Berlin,East,10577,403
7545,Eberth,Kleingewerbe,Einfamilienhaus,Energy,BrunnenAllee 87,Bremen,North,28601,400
7546,Ing. Bozena Seidel B.Eng.,Privatkunde,Wohnung,Energy,HeideAllee 26,Ulm,South,89282,401
7547,Eberhardt Henk Stiftung & Co. KGaA,Gewerbekunde,Gewerbeimmobilie,Energy,RosenStraße 20,Bremen,North,28580,400
7548,Berger Ruppersberger AG,Kleingewerbe,Einfamilienhaus,Energy,TannenGasse 94,Köln,West,50584,402
7549,Radisch,Kleingewerbe,Mehrfamilienhaus,Energy,KirchWeg 106,Leipzig,East,04562,403
7550,Sabine Reinhardt,Privatkunde,Einfamilienhaus,Energy,EichenAllee 94,Berlin,East,10806,403
7551,Stanislav Paffrath,Privatkunde,Mehrfamilienhaus,Energy,SchulAllee 98,Leipzig,East,04452,403
7552,Amir Hölzenbecher,Privatkunde,Einfamilienhaus,Energy,HauptStraße 34,Potsdam,East,14289,403
7553,Anna-Marie Ernst,Privatkunde,Mehrfamilienhaus,Energy,GoethePlatz 99,München,South,80418,401
7554,Diana Trüb,Privatkunde,Wohnung,Energy,SternAllee 22,München,South,80930,401
7555,Danuta Kühnert B.Sc.,Privatkunde,Einfamilienhaus,Energy,GoetheStraße 18,Duisburg,West,47424,402
7556,Valentine Textor,Privatkunde,Wohnung,Energy,HauptRing 149,Wolfsburg,North,38317,400
7557,Dr. Halina Wernecke MBA.,Privatkunde,Wohnung,Energy,MozartStraße 30,Dortmund,West,44845,402
7558,Mans AG,Kleingewerbe,Wohnung,Energy,GoetheStraße 20,Essen,West,45141,402
7559,Stumpf GmbH,Gewerbekunde,Gewerbeimmobilie,Energy,MarktStraße 13,Köln,West,50940,402
7560,Laila Henschel-Häring,Privatkunde,Wohnung,Energy,BrunnenPlatz 107,Nürnberg,South,90647,401
7561,Eileen Schönland,Privatkunde,Einfamilienhaus,Energy,BrunnenRing 92,Leipzig,East,04315,403
7562,Nikolaj Albers,Privatkunde,Wohnung,Energy,WiesenRing 59,Nürnberg,South,90945,401
7563,Kirsten Jungfer,Privatkunde,Einfamilienhaus,Energy,HeideWeg 47,Köln,West,50414,402
7564,Conradi Kobelt KGaA,Kleingewerbe,Einfamilienhaus,Energy,RathausRing 112,Nürnberg,South,90465,401
7565,Inka Stadelmann,Privatkunde,Einfamilienhaus,Energy,KirchRing 43,Ulm,South,89667,401
7566,Herr Marvin Käster MBA.,Privatkunde,Einfamilienhaus,Energy,SonnenAllee 88,Düsseldorf,West,40800,402
7567,Editha Sauer-Neuschäfer,Privatkunde,Wohnung,Energy,GoetheStraße 104,Stuttgart,South,70134,401
7568,Gotthard,Kleingewerbe,Wohnung,Energy,BergWeg 38,Düsseldorf,West,40267,402
7569,Gesine Zobel,Privatkunde,Wohnung,Energy,HeideAllee 72,Hannover,North,30564,400
7570,Bernard Kramer,Privatkunde,Einfamilienhaus,Energy,KirchGasse 102,Duisburg,West,47896,402
7571,Eleonora Kreusel,Privatkunde,Mehrfamilienhaus,Energy,GoetheGasse 68,Bochum,West,44281,402
7572,Maurizio Eimer,Privatkunde,Wohnung,Energy,GoetheAllee 34,Hamburg,North,20488,400
7573,Dipl.-Ing. Ingbert Gnatz MBA.,Privatkunde,Wohnung,Energy,GoetheAllee 60,Essen,West,45647,402
7574,Stanislaus Freudenberger,Privatkunde,Reihenhaus,Energy,WiesenWeg 55,Hamburg,North,20850,400
7575,Univ.Prof. Gülten Lange,Privatkunde,Mehrfamilienhaus,Energy,SonnenWeg 86,Düsseldorf,West,40841,402
7576,Günther Hering,Privatkunde,Einfamilienhaus,Energy,HauptPlatz 120,Köln,West,50551,402
7577,Cilli Pölitz,Privatkunde,Wohnung,Energy,MondPlatz 144,Duisburg,West,47127,402
7578,Hans-Helmut Hermighausen,Privatkunde,Einfamilienhaus,Energy,BergPlatz 42,Nürnberg,South,90152,401
7579,Annedore Tlustek,Gewerbekunde,Gewerbeimmobilie,Energy,SchillerRing 23,Dortmund,West,44879,402
7580,Lehmann,Gewerbekunde,Gewerbeimmobilie,Energy,BeethovenRing 145,Duisburg,West,47942,402
7581,Alfons Döhn,Privatkunde,Mehrfamilienhaus,Energy,TannenStraße 114,Oldenburg,North,26341,400
7582,Wanda Junitz B.A.,Privatkunde,Einfamilienhaus,Energy,HauptAllee 10,Düsseldorf,West,40500,402
7583,Kathleen Schuster,Privatkunde,Einfamilienhaus,Energy,MozartPlatz 129,Dortmund,West,44441,402
7584,Henni Hettner,Privatkunde,Einfamilienhaus,Energy,SternPlatz 42,Karlsruhe,South,76791,401
7585,Zoltan Köster,Privatkunde,Wohnung,Energy,BrunnenStraße 79,Augsburg,South,86375,401
7586,Bender AG & Co. OHG,Kleingewerbe,Reihenhaus,Energy,BirkenRing 116,Berlin,East,10451,403
7587,Cengiz Noack,Privatkunde,Reihenhaus,Energy,LindenWeg 140,Hamburg,North,20367,400
7588,Anders GbR,Kleingewerbe,Einfamilienhaus,Energy,MozartStraße 134,München,South,80762,401
7589,Ingmar Lindner-Hänel,Privatkunde,Einfamilienhaus,Energy,BahnhofAllee 63,Berlin,East,10157,403
7590,Dr. Valeri Pechel,Privatkunde,Einfamilienhaus,Energy,TalGasse 39,Essen,West,45769,402
7591,Francisco Schulz,Privatkunde,Wohnung,Energy,RosenStraße 128,Berlin,East,10536,403
7592,Marija Hiller,Privatkunde,Wohnung,Energy,BrunnenGasse 104,Freiburg,South,79991,401
7593,Benita Rädel B.A.,Privatkunde,Einfamilienhaus,Energy,SternPlatz 115,Bonn,West,53396,402
7594,Reinhilde Hahn,Privatkunde,Wohnung,Energy,MondPlatz 125,Braunschweig,North,38326,400
7595,Kenneth Langern,Privatkunde,Reihenhaus,Energy,KirchGasse 90,Regensburg,South,93705,401
7596,Hasan Oderwald,Privatkunde,Reihenhaus,Energy,LindenStraße 31,Hamburg,North,20265,400
7597,Heß Täsche e.G.,Gewerbekunde,Gewerbeimmobilie,Energy,BirkenPlatz 110,München,South,80695,401
7598,Kasimir Gerlach,Privatkunde,Einfamilienhaus,Energy,RathausAllee 75,München,South,80123,401
7599,Prof. Juergen Wiek,Privatkunde,Einfamilienhaus,Energy,GoetheRing 67,Hamburg,North,20921,400
7600,Vera Schmiedecke,Privatkunde,Einfamilienhaus,Energy,KirchAllee 82,Karlsruhe,South,76332,401
7601,Metz,Gewerbekunde,Gewerbeimmobilie,Energy,SonnenRing 84,Hamburg,North,20946,400
7602,Stefanie Juncken,Privatkunde,Mehrfamilienhaus,Energy,RosenAllee 4,München,South,80461,401
7603,Beate Trapp,Privatkunde,Einfamilienhaus,Energy,BeethovenWeg 144,Magdeburg,East,39614,403
7604,Ing. Julian Weiß MBA.,Privatkunde,Mehrfamilienhaus,Energy,MozartGasse 137,Nürnberg,South,90749,401
7605,Sigmar Noack-Ebert,Privatkunde,Wohnung,Energy,WaldRing 136,Leipzig,East,04114,403
7606,Else Gunpf B.Sc.,Privatkunde,Mehrfamilienhaus,Energy,BlumenWeg 136,Hamburg,North,20452,400
7607,Prof. Wencke Römer,Privatkunde,Einfamilienhaus,Energy,MondWeg 109,München,South,80205,401
7608,Zirme AG,Kleingewerbe,Reihenhaus,Energy,EichenGasse 114,Chemnitz,East,09118,403
7609,Hiller Wulf Stiftung & Co. KGaA,Kleingewerbe,Mehrfamilienhaus,Energy,BahnhofGasse 90,München,South,80154,401
7610,Gutknecht GmbH,Kleingewerbe,Einfamilienhaus,Energy,TalRing 59,Lübeck,North,23716,400
7611,Klemens Paffrath B.Sc.,Privatkunde,Wohnung,Energy,BahnhofAllee 131,Berlin,East,10478,403
7612,Nohlmans,Kleingewerbe,Einfamilienhaus,Energy,BirkenWeg 76,Münster,West,48669,402
7613,Kamil Möchlichen MBA.,Privatkunde,Einfamilienhaus,Energy,WiesenAllee 128,Essen,West,45206,402
7614,Weinhold,Kleingewerbe,Gewerbeimmobilie,Energy,ParkRing 90,Augsburg,South,86967,401
7615,Peukert Hartung Stiftung & Co. KGaA,Gewerbekunde,Gewerbeimmobilie,Energy,BrunnenWeg 35,Düsseldorf,West,40705,402
7616,Dr. Hansjoachim Hölzenbecher MBA.,Privatkunde,Wohnung,Energy,BahnhofGasse 17,Lübeck,North,23507,400
7617,Agnes Hermann B.Sc.,Privatkunde,Wohnung,Energy,MarktGasse 61,Düsseldorf,West,40335,402
7618,Trupp AG,Gewerbekunde,Gewerbeimmobilie,Energy,ParkGasse 26,Lübeck,North,23412,400
7619,Aumann,Gewerbekunde,Gewerbeimmobilie,Energy,WiesenRing 78,Hamburg,North,20241,400
7620,Werner Keudel,Privatkunde,Wohnung,Energy,SchulAllee 27,Karlsruhe,South,76543,401
7621,Jens-Uwe Schweitzer MBA.,Privatkunde,Reihenhaus,Energy,MarktPlatz 143,Freiburg,South,79451,401
7622,Dogan Ritter,Privatkunde,Reihenhaus,Energy,EichenPlatz 18,Berlin,East,10768,403
7623,Kroker AG & Co. KG,Gewerbekunde,Gewerbeimmobilie,Energy,KirchRing 96,Berlin,East,10999,403
7624,Elsa Zirme,Privatkunde,Reihenhaus,Energy,ParkAllee 126,Hamburg,North,20660,400
7625,Herr Vincent Hesse,Privatkunde,Wohnung,Energy,LindenWeg 84,Hamburg,North,20189,400
7626,Matteo Geißler,Privatkunde,Wohnung,Energy,HeideRing 134,Oldenburg,North,26307,400
7627,Herr Leon Beer B.Eng.,Privatkunde,Wohnung,Energy,BirkenStraße 14,Wuppertal,West,42186,402
7628,Misicher Eimer AG,Kleingewerbe,Wohnung,Energy,SchulAllee 144,Hamburg,North,20195,400
7629,Nurten Holt,Privatkunde,Einfamilienhaus,Energy,TalAllee 34,Leipzig,East,04293,403
7630,Albin Blümel,Privatkunde,Einfamilienhaus,Energy,TannenGasse 138,Köln,West,50257,402
7631,Univ.Prof. Lili Tlustek B.Eng.,Privatkunde,Reihenhaus,Energy,HauptGasse 128,Freiburg,South,79144,401
7632,Karl-Werner Hande,Privatkunde,Reihenhaus,Energy,BirkenGasse 50,Essen,West,45519,402
7633,Ing. Hans-Gerd Zahn,Privatkunde,Wohnung,Energy,MondPlatz 16,Köln,West,50276,402
7634,Prof. Mario Bruder B.Sc.,Privatkunde,Wohnung,Energy,MondAllee 103,Würzburg,South,97515,401
7635,Nette,Kleingewerbe,Einfamilienhaus,Energy,BeethovenRing 118,Nürnberg,South,90252,401
7636,Asta Schulz,Privatkunde,Einfamilienhaus,Energy,WaldGasse 113,Hannover,North,30126,400
7637,Claudio Weitzel-Hofmann,Privatkunde,Einfamilienhaus,Energy,RosenGasse 71,Dortmund,West,44458,402
7638,Alla Schaaf MBA.,Privatkunde,Wohnung,Energy,BergWeg 146,Stuttgart,South,70769,401
7639,Pero Krebs-Hermighausen,Privatkunde,Mehrfamilienhaus,Energy,MarktGasse 129,Hamburg,North,20147,400
7640,Dr. Claudia Gierschner,Privatkunde,Mehrfamilienhaus,Energy,MozartPlatz 133,Berlin,East,10304,403
7641,Annelise Oderwald,Privatkunde,Mehrfamilienhaus,Energy,SternAllee 76,München,South,80211,401
7642,Reinhild Fechner,Privatkunde,Mehrfamilienhaus,Energy,SeeStraße 68,Bonn,West,53393,402
7643,Ing. Ahmed Hettner,Privatkunde,Reihenhaus,Energy,SeeWeg 103,München,South,80753,401
7644,Diedrich Lindner B.Sc.,Privatkunde,Reihenhaus,Energy,HeideWeg 64,Hannover,North,30799,400
7645,Jovan Scholtz,Privatkunde,Einfamilienhaus,Energy,SonnenWeg 121,Köln,West,50649,402
7646,Alfonso Gröttner,Privatkunde,Wohnung,Energy,SonnenAllee 109,Lübeck,North,23421,400
7647,Hannah Putz,Privatkunde,Einfamilienhaus,Energy,BeethovenStraße 33,Köln,West,50626,402
7648,Frau Marlene Kranz,Privatkunde,Wohnung,Energy,TannenRing 56,Dortmund,West,44892,402
7649,Binner GmbH & Co. KGaA,Kleingewerbe,Einfamilienhaus,Energy,EichenAllee 67,Berlin,East,10241,403
7650,Fischer KG,Kleingewerbe,Gewerbeimmobilie,Energy,BergRing 21,Ingolstadt,South,85360,401
7651,Ingrid Täsche-Söding,Privatkunde,Reihenhaus,Energy,MondWeg 43,Duisburg,West,47319,402
7652,Herr Volker Flantz,Privatkunde,Mehrfamilienhaus,Energy,RosenPlatz 102,Köln,West,50222,402
7653,Alexei Scheibe,Privatkunde,Reihenhaus,Energy,SchillerRing 103,Essen,West,45301,402
7654,Polina Zorbach,Privatkunde,Wohnung,Energy,SchulGasse 82,Braunschweig,North,38832,400
7655,Dipl.-Ing. Tim Liebelt B.A.,Privatkunde,Einfamilienhaus,Energy,MondAllee 78,Chemnitz,East,09363,403
7656,Kaspar Klingelhöfer,Privatkunde,Einfamilienhaus,Energy,BirkenRing 127,München,South,80921,401
7657,Lange KG,Kleingewerbe,Wohnung,Energy,SchulWeg 9,München,South,80323,401
7658,Becker,Kleingewerbe,Wohnung,Energy,HeidePlatz 69,Stuttgart,South,70966,401
7659,Kambs GmbH & Co. KG,Kleingewerbe,Gewerbeimmobilie,Energy,MarktGasse 2,Freiburg,South,79950,401
7660,Prof. Frauke Becker B.Sc.,Privatkunde,Mehrfamilienhaus,Energy,ParkWeg 112,Essen,West,45864,402
7661,Ivan Henk,Privatkunde,Reihenhaus,Energy,TalRing 114,Essen,West,45598,402
7662,Kade e.V.,Kleingewerbe,Reihenhaus,Energy,EichenWeg 86,Leipzig,East,04327,403
7663,Aumann,Gewerbekunde,Gewerbeimmobilie,Energy,BeethovenWeg 137,Essen,West,45840,402
7664,Misicher AG & Co. OHG,Kleingewerbe,Einfamilienhaus,Energy,TannenPlatz 75,Leipzig,East,04795,403
7665,Anny Grein Groth B.Sc.,Privatkunde,Wohnung,Energy,SchulGasse 135,Berlin,East,10222,403
7666,Christiana Fritsch B.Sc.,Privatkunde,Wohnung,Energy,MarktWeg 72,Hannover,North,30653,400
7667,Edmund Reuter,Privatkunde,Einfamilienhaus,Energy,BirkenGasse 35,Kiel,North,24872,400
7668,Rosemann Berger Stiftung & Co. KGaA,Kleingewerbe,Mehrfamilienhaus,Energy,SchulWeg 14,Stuttgart,South,70180,401
7669,Frau Margit Krebs MBA.,Kleingewerbe,Einfamilienhaus,Energy,TannenGasse 85,Augsburg,South,86440,401
7670,Gotthard AG,Kleingewerbe,Reihenhaus,Energy,BahnhofPlatz 117,Dortmund,West,44832,402
7671,Roman Herrmann,Privatkunde,Wohnung,Energy,HeideRing 145,München,South,80143,401
7672,Stefania Tröst,Privatkunde,Reihenhaus,Energy,SonnenPlatz 133,Essen,West,45963,402
7673,Natalija Ladeck,Privatkunde,Wohnung,Energy,RosenRing 35,Essen,West,45324,402
7674,Ivo Dörschner,Gewerbekunde,Gewerbeimmobilie,Energy,LindenWeg 78,Bonn,West,53223,402
7675,Geisel,Gewerbekunde,Gewerbeimmobilie,Energy,SternAllee 5,Berlin,East,10928,403
7676,Hüseyin Albers,Privatkunde,Wohnung,Energy,WaldStraße 49,Lübeck,North,23869,400
7677,Hertrampf Jäkel GbR,Kleingewerbe,Einfamilienhaus,Energy,SchillerWeg 147,München,South,80478,401
7678,Bloch Fiebig GbR,Kleingewerbe,Wohnung,Energy,BlumenRing 28,Köln,West,50889,402
7679,Evelyne Zimmer,Privatkunde,Wohnung,Energy,TalPlatz 59,Essen,West,45241,402
7680,Ditmar Klingelhöfer-Fechner,Privatkunde,Wohnung,Energy,WaldStraße 37,Duisburg,West,47634,402
7681,Markus Kruschwitz,Privatkunde,Wohnung,Energy,MarktWeg 148,Ulm,South,89196,401
7682,Claudio Karz,Privatkunde,Mehrfamilienhaus,Energy,BrunnenPlatz 144,Dortmund,West,44524,402
7683,Hamann KG,Kleingewerbe,Wohnung,Energy,TalStraße 147,Halle,East,06872,403
7684,Notburga Carsten,Privatkunde,Wohnung,Energy,SternRing 138,Stuttgart,South,70867,401
7685,Witold Wagner-Stadelmann,Privatkunde,Wohnung,Energy,TalStraße 31,Würzburg,South,97658,401
7686,Klaus-Dieter Heydrich,Privatkunde,Wohnung,Energy,SchulWeg 83,München,South,80442,401
7687,Natalia Matthäi,Privatkunde,Mehrfamilienhaus,Energy,BlumenStraße 135,Berlin,East,10606,403
7688,Dr. Gönül Schmiedt B.Sc.,Privatkunde,Einfamilienhaus,Energy,MozartWeg 122,Bremen,North,28921,400
7689,Steuer AG & Co. KGaA,Kleingewerbe,Einfamilienhaus,Energy,BrunnenWeg 125,Hannover,North,30897,400
7690,Univ.Prof. Luzia Kitzmann,Kleingewerbe,Einfamilienhaus,Energy,SchillerGasse 69,Jena,East,07326,403
7691,Antonietta Hecker,Privatkunde,Wohnung,Energy,BergWeg 107,Augsburg,South,86573,401
7692,Horst-Peter Lange-Budig,Privatkunde,Einfamilienhaus,Energy,SchulPlatz 29,München,South,80769,401
7693,Lisbeth Jacob B.Sc.,Privatkunde,Reihenhaus,Energy,SternAllee 101,Bonn,West,53848,402
7694,Franz Josef Kaul-Süßebier,Privatkunde,Wohnung,Energy,BahnhofRing 98,Ingolstadt,South,85911,401
7695,Lidija Reuter,Privatkunde,Mehrfamilienhaus,Energy,HeideGasse 130,Düsseldorf,West,40601,402
7696,Beate Kranz,Kleingewerbe,Reihenhaus,Energy,MozartRing 24,Hannover,North,30881,400
7697,Carsten Döring,Privatkunde,Einfamilienhaus,Energy,EichenRing 1,Freiburg,South,79656,401
7698,Kenan Stahr,Privatkunde,Einfamilienhaus,Energy,SternPlatz 139,Berlin,East,10342,403
7699,Giuseppe Reising,Kleingewerbe,Gewerbeimmobilie,Energy,RathausWeg 123,Berlin,East,10754,403
7700,Detlef Losekann,Privatkunde,Wohnung,Energy,LindenWeg 48,Nürnberg,South,90425,401
7701,Nuray Tintzmann-Hörle,Privatkunde,Einfamilienhaus,Energy,MondWeg 42,Bremen,North,28586,400
7702,Ing. Jacqueline Röhricht,Privatkunde,Reihenhaus,Energy,MondGasse 90,Berlin,East,10843,403
7703,Zorbach Pieper OHG mbH,Kleingewerbe,Gewerbeimmobilie,Energy,ParkGasse 45,Leipzig,East,04397,403
7704,Dr. Dietlind Mitschke,Privatkunde,Wohnung,Energy,BrunnenStraße 117,Stuttgart,South,70419,401
7705,Anna-Luise Anders-Otto,Privatkunde,Reihenhaus,Energy,WiesenRing 67,Braunschweig,North,38228,400
7706,Franziska Meyer,Privatkunde,Einfamilienhaus,Energy,RathausRing 137,Dresden,East,01989,403
7707,Alicja Pergande,Privatkunde,Wohnung,Energy,TannenGasse 53,Bremen,North,28130,400
7708,Heinrich,Kleingewerbe,Wohnung,Energy,BeethovenRing 20,Essen,West,45280,402
7709,Sontag Roht AG,Kleingewerbe,Einfamilienhaus,Energy,SternRing 29,Erfurt,East,99474,403
7710,Kay-Uwe Beckmann,Privatkunde,Mehrfamilienhaus,Energy,BeethovenWeg 84,München,South,80874,401
7711,Ing. Ludmilla Rosenow B.A.,Privatkunde,Einfamilienhaus,Energy,MozartRing 74,Berlin,East,10397,403
7712,Mälzer GmbH,Kleingewerbe,Einfamilienhaus,Energy,BirkenStraße 26,Augsburg,South,86987,401
7713,Andrei Kusch,Privatkunde,Einfamilienhaus,Energy,EichenWeg 12,Osnabrück,North,49676,400
7714,Hans-Peter Schlosser B.A.,Privatkunde,Wohnung,Energy,MozartAllee 124,Berlin,East,10732,403
7715,Zimmer GmbH,Kleingewerbe,Wohnung,Energy,HauptWeg 25,Stuttgart,South,70601,401
7716,Ing. Jurij Heuser MBA.,Privatkunde,Wohnung,Energy,ParkAllee 21,Hannover,North,30318,400
7717,Ingrid Benthin,Privatkunde,Mehrfamilienhaus,Energy,BirkenRing 29,Würzburg,South,97410,401
7718,Herr Engin Ruppersberger,Privatkunde,Reihenhaus,Energy,TalRing 26,Köln,West,50669,402
7719,Ing. Emmi Löwer,Privatkunde,Einfamilienhaus,Energy,BlumenAllee 110,München,South,80458,401
7720,Dr. Ole Anders,Privatkunde,Wohnung,Energy,BahnhofAllee 104,Stuttgart,South,70652,401
7721,Herr David Gute,Privatkunde,Mehrfamilienhaus,Energy,LindenGasse 65,Augsburg,South,86155,401
7722,Univ.Prof. Vera Weimer B.A.,Kleingewerbe,Reihenhaus,Energy,SchulGasse 122,Berlin,East,10268,403
7723,Hans Jürgen Jüttner,Privatkunde,Wohnung,Energy,MondGasse 83,Braunschweig,North,38148,400
7724,Theobald Hänel,Privatkunde,Wohnung,Energy,HeideStraße 41,Hamburg,North,20883,400
7725,Abdullah Bolander B.Sc.,Privatkunde,Wohnung,Energy,MondRing 94,Bremen,North,28422,400
7726,Kamil Pohl,Privatkunde,Wohnung,Energy,BergWeg 85,Düsseldorf,West,40357,402
7727,Elfi Hornich-Weimer,Privatkunde,Einfamilienhaus,Energy,MarktPlatz 125,Essen,West,45632,402
7728,Insa Henck-Scheel,Privatkunde,Wohnung,Energy,RathausWeg 140,Hamburg,North,20104,400
7729,Leonard Adolph,Kleingewerbe,Wohnung,Energy,SeeGasse 149,München,South,80956,401
7730,Jobst Pölitz,Privatkunde,Wohnung,Energy,BeethovenRing 29,Berlin,East,10611,403
7731,Burghard Herrmann,Privatkunde,Einfamilienhaus,Energy,SonnenGasse 92,Nürnberg,South,90410,401
7732,Hansjörg Adler,Privatkunde,Einfamilienhaus,Energy,SeeAllee 98,Augsburg,South,86440,401
7733,Klaus Davids,Privatkunde,Einfamilienhaus,Energy,RosenStraße 70,Rostock,North,18684,400
7734,Laila Weller-Weihmann,Privatkunde,Einfamilienhaus,Energy,MarktStraße 35,Hamburg,North,20238,400
7735,Salih Heinz-Etzold,Privatkunde,Einfamilienhaus,Energy,MondPlatz 77,Berlin,East,10999,403
7736,Dr. Valeri Meyer MBA.,Privatkunde,Reihenhaus,Energy,EichenRing 12,Berlin,East,10458,403
7737,Hans-Karl Anders,Privatkunde,Einfamilienhaus,Energy,HeideAllee 59,Dortmund,West,44445,402
7738,Fatma Ring,Privatkunde,Einfamilienhaus,Energy,SchulWeg 109,Köln,West,50990,402
7739,Wieland Rogge,Privatkunde,Wohnung,Energy,TannenPlatz 52,Braunschweig,North,38760,400
